Depth,pier 1 seismic,pier 1 static,pier 3 seismic,pier 3 static
32.02,172.5878099,172.5878099,38.5,38.5
32.03,172.5878099,172.5878099,38.5,38.5
32.04,172.5878099,172.5878099,38.5,38.5
32.05,172.5878099,172.5878099,38.5,38.5
32.06,172.5878099,172.5878099,38.5,38.5
32.07,172.5878099,172.5878099,38.5,38.5
32.08,172.5878099,172.5878099,38.5,38.5
32.09,172.5878099,172.5878099,38.5,38.5
32.1,172.5878099,172.5878099,38.5,38.5
32.11,172.5878099,172.5878099,38.5,38.5
32.12,172.5878099,172.5878099,38.5,38.5
32.13,172.5878099,172.5878099,38.5,38.5
32.14,172.5878099,172.5878099,38.5,38.5
32.15,172.5878099,172.5878099,38.5,38.5
32.16,172.5878099,172.5878099,38.5,38.5
32.17,172.5878099,172.5878099,38.5,38.5
32.18,172.5878099,172.5878099,38.5,38.5
32.19,172.5878099,172.5878099,38.5,38.5
32.2,172.5878099,172.5878099,38.5,38.5
32.21,172.5878099,172.5878099,38.5,38.5
32.22,172.5878099,172.5878099,38.5,38.5
32.23,172.5878099,172.5878099,38.5,38.5
32.24,172.5878099,172.5878099,38.5,38.5
32.25,172.5878099,172.5878099,38.5,38.5
32.26,172.5878099,172.5878099,38.5,38.5
32.27,172.5878099,172.5878099,38.5,38.5
32.28,172.5878099,172.5878099,38.5,38.5
32.29,172.5878099,172.5878099,38.5,38.5
32.3,172.5878099,172.5878099,38.5,38.5
32.31,172.5878099,172.5878099,38.5,38.5
32.32,172.5878099,172.5878099,38.5,38.5
32.33,172.5878099,172.5878099,38.5,38.5
32.34,172.5878099,172.5878099,38.5,38.5
32.35,172.5878099,172.5878099,38.5,38.5
32.36,172.5878099,172.5878099,38.5,38.5
32.37,172.5878099,172.5878099,38.5,38.5
32.38,172.5878099,172.5878099,38.5,38.5
32.39,172.5878099,172.5878099,38.5,38.5
32.4,172.5878099,172.5878099,38.5,38.5
32.41,172.5878099,172.5878099,38.5,38.5
32.42,172.5878099,172.5878099,38.5,38.5
32.43,172.5878099,172.5878099,38.5,38.5
32.44,172.5878099,172.5878099,38.5,38.5
32.45,172.5878099,172.5878099,38.5,38.5
32.46,172.5878099,172.5878099,38.5,38.5
32.47,172.5878099,172.5878099,38.5,38.5
32.48,172.5878099,172.5878099,38.5,38.5
32.49,172.5878099,172.5878099,38.5,38.5
32.5,172.5878099,172.5878099,38.5,38.5
32.51,172.5878099,172.5878099,38.5,38.5
32.52,172.5878099,172.5878099,38.5,38.5
32.53,172.5878099,172.5878099,38.5,38.5
32.54,172.5878099,172.5878099,38.5,38.5
32.55,172.5878099,172.5878099,38.5,38.5
32.56,172.5878099,172.5878099,38.5,38.5
32.57,172.5878099,172.5878099,38.5,38.5
32.58,172.5878099,172.5878099,38.5,38.5
32.59,172.5878099,172.5878099,38.5,38.5
32.6,172.5878099,172.5878099,38.5,38.5
32.61,172.5878099,172.5878099,38.5,38.5
32.62,172.5878099,172.5878099,38.5,38.5
32.63,172.5878099,172.5878099,38.5,38.5
32.64,172.5878099,172.5878099,38.5,38.5
32.65,172.5878099,172.5878099,38.5,38.5
32.66,172.5878099,172.5878099,38.5,38.5
32.67,172.5878099,172.5878099,38.5,38.5
32.68,172.5878099,172.5878099,38.5,38.5
32.69,172.5878099,172.5878099,38.5,38.5
32.7,172.5878099,172.5878099,38.5,38.5
32.71,172.5878099,172.5878099,38.5,38.5
32.72,172.5878099,172.5878099,38.5,38.5
32.73,172.5878099,172.5878099,38.5,38.5
32.74,172.5878099,172.5878099,38.5,38.5
32.75,172.5878099,172.5878099,38.5,38.5
32.76,172.5878099,172.5878099,38.5,38.5
32.77,172.5878099,172.5878099,38.5,38.5
32.78,172.5878099,172.5878099,38.5,38.5
32.79,172.5878099,172.5878099,38.5,38.5
32.8,172.5878099,172.5878099,38.5,38.5
32.81,172.5878099,172.5878099,38.5,38.5
32.82,172.5878099,172.5878099,38.5,38.5
32.83,172.5878099,172.5878099,38.5,38.5
32.84,172.5878099,172.5878099,38.5,38.5
32.85,172.5878099,172.5878099,38.5,38.5
32.86,172.5878099,172.5878099,38.5,38.5
32.87,172.5878099,172.5878099,38.5,38.5
32.88,172.5878099,172.5878099,38.5,38.5
32.89,172.5878099,172.5878099,38.5,38.5
32.9,172.5878099,172.5878099,38.5,38.5
32.91,172.5878099,172.5878099,38.5,38.5
32.92,172.5878099,172.5878099,38.5,38.5
32.93,172.5878099,172.5878099,38.5,38.5
32.94,172.5878099,172.5878099,38.5,38.5
32.95,172.5878099,172.5878099,38.5,38.5
32.96,172.5878099,172.5878099,38.5,38.5
32.97,172.5878099,172.5878099,38.5,38.5
32.98,172.5878099,172.5878099,38.5,38.5
32.99,172.5878099,172.5878099,38.5,38.5
33,172.5878099,172.5878099,38.5,38.5
33.01,172.5878099,172.5878099,38.5,38.5
33.02,172.5878099,172.5878099,38.5,38.5
33.03,172.5878099,172.5878099,38.5,38.5
33.04,172.5878099,172.5878099,38.5,38.5
33.05,172.5878099,172.5878099,38.5,38.5
33.06,172.5878099,172.5878099,38.5,38.5
33.07,172.5878099,172.5878099,38.5,38.5
33.08,172.5878099,172.5878099,38.5,38.5
33.09,172.5878099,172.5878099,38.5,38.5
33.1,172.5878099,172.5878099,38.5,38.5
33.11,172.5878099,172.5878099,38.5,38.5
33.12,172.5878099,172.5878099,38.5,38.5
33.13,172.5878099,172.5878099,38.5,38.5
33.14,172.5878099,172.5878099,38.5,38.5
33.15,172.5878099,172.5878099,38.5,38.5
33.16,172.5878099,172.5878099,38.5,38.5
33.17,172.5878099,172.5878099,38.5,38.5
33.18,172.5878099,172.5878099,38.5,38.5
33.19,172.5878099,172.5878099,38.5,38.5
33.2,172.5878099,172.5878099,38.5,38.5
33.21,172.5878099,172.5878099,38.5,38.5
33.22,172.5878099,172.5878099,38.5,38.5
33.23,172.5878099,172.5878099,38.5,38.5
33.24,172.5878099,172.5878099,38.5,38.5
33.25,172.5878099,172.5878099,38.5,38.5
33.26,172.5878099,172.5878099,38.5,38.5
33.27,172.5878099,172.5878099,38.5,38.5
33.28,172.5878099,172.5878099,38.5,38.5
33.29,172.5878099,172.5878099,38.5,38.5
33.3,172.5878099,172.5878099,38.5,38.5
33.31,172.5878099,172.5878099,38.5,38.5
33.32,172.5878099,172.5878099,38.5,38.5
33.33,172.5878099,172.5878099,38.5,38.5
33.34,172.5878099,172.5878099,38.5,38.5
33.35,172.5878099,172.5878099,38.5,38.5
33.36,172.5878099,172.5878099,38.5,38.5
33.37,172.5878099,172.5878099,38.5,38.5
33.38,172.5878099,172.5878099,38.5,38.5
33.39,172.5878099,172.5878099,38.5,38.5
33.4,172.5878099,172.5878099,38.5,38.5
33.41,172.5878099,172.5878099,38.5,38.5
33.42,172.5878099,172.5878099,38.5,38.5
33.43,172.5878099,172.5878099,38.5,38.5
33.44,172.5878099,172.5878099,38.5,38.5
33.45,172.5878099,172.5878099,38.5,38.5
33.46,172.5878099,172.5878099,38.5,38.5
33.47,172.5878099,172.5878099,38.5,38.5
33.48,172.5878099,172.5878099,38.5,38.5
33.49,172.5878099,172.5878099,38.5,38.5
33.5,172.5878099,172.5878099,38.5,38.5
33.51,172.5878099,172.5878099,38.5,38.5
33.52,172.5878099,172.5878099,38.5,38.5
33.53,172.5878099,172.5878099,38.5,38.5
33.54,172.5878099,172.5878099,38.5,38.5
33.55,172.5878099,172.5878099,38.5,38.5
33.56,172.5878099,172.5878099,38.5,38.5
33.57,172.5878099,172.5878099,38.5,38.5
33.58,172.5878099,172.5878099,38.5,38.5
33.59,172.5878099,172.5878099,38.5,38.5
33.6,172.5878099,172.5878099,38.5,38.5
33.61,172.5878099,172.5878099,38.5,38.5
33.62,172.5878099,172.5878099,38.5,38.5
33.63,172.5878099,172.5878099,38.5,38.5
33.64,172.5878099,172.5878099,38.5,38.5
33.65,172.5878099,172.5878099,38.5,38.5
33.66,172.5878099,172.5878099,38.5,38.5
33.67,172.5878099,172.5878099,38.5,38.5
33.68,172.5878099,172.5878099,38.5,38.5
33.69,172.5878099,172.5878099,38.5,38.5
33.7,172.5878099,172.5878099,38.5,38.5
33.71,172.5878099,172.5878099,38.5,38.5
33.72,172.5878099,172.5878099,38.5,38.5
33.73,172.5878099,172.5878099,38.5,38.5
33.74,172.5878099,172.5878099,38.5,38.5
33.75,172.5878099,172.5878099,38.5,38.5
33.76,172.5878099,172.5878099,38.5,38.5
33.77,172.5878099,172.5878099,38.5,38.5
33.78,172.5878099,172.5878099,38.5,38.5
33.79,172.5878099,172.5878099,38.5,38.5
33.8,172.5878099,172.5878099,38.5,38.5
33.81,172.5878099,172.5878099,38.5,38.5
33.82,172.5878099,172.5878099,38.5,38.5
33.83,172.5878099,172.5878099,38.5,38.5
33.84,172.5878099,172.5878099,38.5,38.5
33.85,172.5878099,172.5878099,38.5,38.5
33.86,172.5878099,172.5878099,38.5,38.5
33.87,172.5878099,172.5878099,38.5,38.5
33.88,172.5878099,172.5878099,38.5,38.5
33.89,172.5878099,172.5878099,38.5,38.5
33.9,172.5878099,172.5878099,38.5,38.5
33.91,172.5878099,172.5878099,38.5,38.5
33.92,172.5878099,172.5878099,38.5,38.5
33.93,172.5878099,172.5878099,38.5,38.5
33.94,172.5878099,172.5878099,38.5,38.5
33.95,172.5878099,172.5878099,38.5,38.5
33.96,172.5878099,172.5878099,38.5,38.5
33.97,172.5878099,172.5878099,38.5,38.5
33.98,172.5878099,172.5878099,38.5,38.5
33.99,172.5878099,172.5878099,38.5,38.5
34,172.5878099,172.5878099,38.5,38.5
34.01,172.5878099,172.5878099,38.5,38.5
34.02,172.5878099,172.5878099,38.5,38.5
34.03,172.5878099,172.5878099,38.5,38.5
34.04,172.5878099,172.5878099,38.5,38.5
34.05,172.5878099,172.5878099,38.5,38.5
34.06,172.5878099,172.5878099,38.5,38.5
34.07,172.5878099,172.5878099,38.5,38.5
34.08,172.5878099,172.5878099,38.5,38.5
34.09,172.5878099,172.5878099,38.5,38.5
34.1,172.5878099,172.5878099,38.5,38.5
34.11,172.5878099,172.5878099,38.5,38.5
34.12,172.5878099,172.5878099,38.5,38.5
34.13,172.5878099,172.5878099,38.5,38.5
34.14,172.5878099,172.5878099,38.5,38.5
34.15,172.5878099,172.5878099,38.5,38.5
34.16,172.5878099,172.5878099,38.5,38.5
34.17,172.5878099,172.5878099,38.5,38.5
34.18,172.5878099,172.5878099,38.5,38.5
34.19,172.5878099,172.5878099,38.5,38.5
34.2,172.5878099,172.5878099,38.5,38.5
34.21,172.5878099,172.5878099,38.5,38.5
34.22,172.5878099,172.5878099,38.5,38.5
34.23,172.5878099,172.5878099,38.5,38.5
34.24,172.5878099,172.5878099,38.5,38.5
34.25,172.5878099,172.5878099,38.5,38.5
34.26,172.5878099,172.5878099,38.5,38.5
34.27,172.5878099,172.5878099,38.5,38.5
34.28,172.5878099,172.5878099,38.5,38.5
34.29,172.5878099,172.5878099,38.5,38.5
34.3,172.5878099,172.5878099,38.5,38.5
34.31,172.5878099,172.5878099,38.5,38.5
34.32,172.5878099,172.5878099,38.5,38.5
34.33,172.5878099,172.5878099,38.5,38.5
34.34,172.5878099,172.5878099,38.5,38.5
34.35,172.5878099,172.5878099,38.5,38.5
34.36,172.5878099,172.5878099,38.5,38.5
34.37,172.5878099,172.5878099,38.5,38.5
34.38,172.5878099,172.5878099,38.5,38.5
34.39,172.5878099,172.5878099,38.5,38.5
34.4,172.5878099,172.5878099,38.5,38.5
34.41,172.5878099,172.5878099,38.5,38.5
34.42,172.5878099,172.5878099,38.5,38.5
34.43,172.5878099,172.5878099,38.5,38.5
34.44,172.5878099,172.5878099,38.5,38.5
34.45,172.5878099,172.5878099,38.5,38.5
34.46,172.5878099,172.5878099,38.5,38.5
34.47,172.5878099,172.5878099,38.5,38.5
34.48,172.5878099,172.5878099,38.5,38.5
34.49,172.5878099,172.5878099,38.5,38.5
34.5,172.5878099,172.5878099,38.5,38.5
34.51,172.5878099,172.5878099,38.5,38.5
34.52,172.5878099,172.5878099,38.5,38.5
34.53,172.5878099,172.5878099,38.5,38.5
34.54,172.5878099,172.5878099,38.5,38.5
34.55,172.5878099,172.5878099,38.5,38.5
34.56,172.5878099,172.5878099,38.5,38.5
34.57,172.5878099,172.5878099,38.5,38.5
34.58,172.5878099,172.5878099,38.5,38.5
34.59,172.5878099,172.5878099,38.5,38.5
34.6,172.5878099,172.5878099,38.5,38.5
34.61,172.5878099,172.5878099,38.5,38.5
34.62,172.5878099,172.5878099,38.5,38.5
34.63,172.5878099,172.5878099,38.5,38.5
34.64,172.5878099,172.5878099,38.5,38.5
34.65,172.5878099,172.5878099,38.5,38.5
34.66,172.5878099,172.5878099,38.5,38.5
34.67,172.5878099,172.5878099,38.5,38.5
34.68,172.5878099,172.5878099,38.5,38.5
34.69,172.5878099,172.5878099,38.5,38.5
34.7,172.5878099,172.5878099,38.5,38.5
34.71,172.5878099,172.5878099,38.5,38.5
34.72,172.5878099,172.5878099,38.5,38.5
34.73,172.5878099,172.5878099,38.5,38.5
34.74,172.5878099,172.5878099,38.5,38.5
34.75,172.5878099,172.5878099,38.5,38.5
34.76,172.5878099,172.5878099,38.5,38.5
34.77,172.5878099,172.5878099,38.5,38.5
34.78,172.5878099,172.5878099,38.5,38.5
34.79,172.5878099,172.5878099,38.5,38.5
34.8,172.5878099,172.5878099,38.5,38.5
34.81,172.5878099,172.5878099,38.5,38.5
34.82,172.5878099,172.5878099,38.5,38.5
34.83,172.5878099,172.5878099,38.5,38.5
34.84,172.5878099,172.5878099,38.5,38.5
34.85,172.5878099,172.5878099,38.5,38.5
34.86,172.5878099,172.5878099,38.5,38.5
34.87,172.5878099,172.5878099,38.5,38.5
34.88,172.5878099,172.5878099,38.5,38.5
34.89,172.5878099,172.5878099,38.5,38.5
34.9,172.5878099,172.5878099,38.5,38.5
34.91,172.5878099,172.5878099,38.5,38.5
34.92,172.5878099,172.5878099,38.5,38.5
34.93,172.5878099,172.5878099,38.5,38.5
34.94,172.5878099,172.5878099,38.5,38.5
34.95,172.5878099,172.5878099,38.5,38.5
34.96,172.5878099,172.5878099,38.5,38.5
34.97,172.5878099,172.5878099,38.5,38.5
34.98,172.5878099,172.5878099,38.5,38.5
34.99,172.5878099,172.5878099,38.5,38.5
35,172.5878099,172.5878099,38.5,38.5
35.01,172.5878099,172.5878099,38.5,38.5
35.02,172.5878099,172.5878099,38.5,38.5
35.03,172.5878099,172.5878099,38.5,38.5
35.04,172.5878099,172.5878099,38.5,38.5
35.05,172.5878099,172.5878099,38.5,38.5
35.06,172.5878099,172.5878099,38.5,38.5
35.07,172.5878099,172.5878099,38.5,38.5
35.08,172.5878099,172.5878099,38.5,38.5
35.09,172.5878099,172.5878099,38.5,38.5
35.1,172.5878099,172.5878099,38.5,38.5
35.11,172.5878099,172.5878099,38.5,38.5
35.12,172.5878099,172.5878099,38.5,38.5
35.13,172.5878099,172.5878099,38.5,38.5
35.14,172.5878099,172.5878099,38.5,38.5
35.15,172.5878099,172.5878099,38.5,38.5
35.16,172.5878099,172.5878099,38.5,38.5
35.17,172.5878099,172.5878099,38.5,38.5
35.18,172.5878099,172.5878099,38.5,38.5
35.19,172.5878099,172.5878099,38.5,38.5
35.2,172.5878099,172.5878099,38.5,38.5
35.21,172.5878099,172.5878099,38.5,38.5
35.22,172.5878099,172.5878099,38.5,38.5
35.23,172.5878099,172.5878099,38.5,38.5
35.24,172.5878099,172.5878099,38.5,38.5
35.25,172.5878099,172.5878099,38.5,38.5
35.26,172.5878099,172.5878099,38.5,38.5
35.27,172.5878099,172.5878099,38.5,38.5
35.28,172.5878099,172.5878099,38.5,38.5
35.29,172.5878099,172.5878099,38.5,38.5
35.3,172.5878099,172.5878099,38.5,38.5
35.31,172.5878099,172.5878099,38.5,38.5
35.32,172.5878099,172.5878099,38.5,38.5
35.33,172.5878099,172.5878099,38.5,38.5
35.34,172.5878099,172.5878099,38.5,38.5
35.35,172.5878099,172.5878099,38.5,38.5
35.36,172.5878099,172.5878099,38.5,38.5
35.37,172.5878099,172.5878099,38.5,38.5
35.38,172.5878099,172.5878099,38.5,38.5
35.39,172.5878099,172.5878099,38.5,38.5
35.4,172.5878099,172.5878099,38.5,38.5
35.41,172.5878099,172.5878099,38.5,38.5
35.42,172.5878099,172.5878099,38.5,38.5
35.43,172.5878099,172.5878099,38.5,38.5
35.44,172.5878099,172.5878099,38.5,38.5
35.45,172.5878099,172.5878099,38.5,38.5
35.46,172.5878099,172.5878099,38.5,38.5
35.47,172.5878099,172.5878099,38.5,38.5
35.48,172.5878099,172.5878099,38.5,38.5
35.49,172.5878099,172.5878099,38.5,38.5
35.5,172.5878099,172.5878099,38.5,38.5
35.51,172.5878099,172.5878099,38.5,38.5
35.52,172.5878099,172.5878099,38.5,38.5
35.53,172.5878099,172.5878099,38.5,38.5
35.54,172.5878099,172.5878099,38.5,38.5
35.55,172.5878099,172.5878099,38.5,38.5
35.56,172.5878099,172.5878099,38.5,38.5
35.57,172.5878099,172.5878099,38.5,38.5
35.58,172.5878099,172.5878099,38.5,38.5
35.59,172.5878099,172.5878099,38.5,38.5
35.6,172.5878099,172.5878099,38.5,38.5
35.61,172.5878099,172.5878099,38.5,38.5
35.62,172.5878099,172.5878099,38.5,38.5
35.63,172.5878099,172.5878099,38.5,38.5
35.64,172.5878099,172.5878099,38.5,38.5
35.65,172.5878099,172.5878099,38.5,38.5
35.66,172.5878099,172.5878099,38.5,38.5
35.67,172.5878099,172.5878099,38.5,38.5
35.68,172.5878099,172.5878099,38.5,38.5
35.69,172.5878099,172.5878099,38.5,38.5
35.7,172.5878099,172.5878099,38.5,38.5
35.71,172.5878099,172.5878099,38.5,38.5
35.72,172.5878099,172.5878099,38.5,38.5
35.73,172.5878099,172.5878099,38.5,38.5
35.74,172.5878099,172.5878099,38.5,38.5
35.75,172.5878099,172.5878099,38.5,38.5
35.76,172.5878099,172.5878099,38.5,38.5
35.77,172.5878099,172.5878099,38.5,38.5
35.78,172.5878099,172.5878099,38.5,38.5
35.79,172.5878099,172.5878099,38.5,38.5
35.8,172.5878099,172.5878099,38.5,38.5
35.81,172.5878099,172.5878099,38.5,38.5
35.82,172.5878099,172.5878099,38.5,38.5
35.83,172.5878099,172.5878099,38.5,38.5
35.84,172.5878099,172.5878099,38.5,38.5
35.85,172.5878099,172.5878099,38.5,38.5
35.86,172.5878099,172.5878099,38.5,38.5
35.87,172.5878099,172.5878099,38.5,38.5
35.88,172.5878099,172.5878099,38.5,38.5
35.89,172.5878099,172.5878099,38.5,38.5
35.9,172.5878099,172.5878099,38.5,38.5
35.91,172.5878099,172.5878099,38.5,38.5
35.92,172.5878099,172.5878099,38.5,38.5
35.93,172.5878099,172.5878099,38.5,38.5
35.94,172.5878099,172.5878099,38.5,38.5
35.95,172.5878099,172.5878099,38.5,38.5
35.96,172.5878099,172.5878099,38.5,38.5
35.97,172.5878099,172.5878099,38.5,38.5
35.98,172.5878099,172.5878099,38.5,38.5
35.99,172.5878099,172.5878099,38.5,38.5
36,172.5878099,172.5878099,133.3356515,133.3356515
36.01,172.5878099,172.5878099,133.3356515,133.3356515
36.02,172.5878099,172.5878099,133.3356515,133.3356515
36.03,172.5878099,172.5878099,133.3356515,133.3356515
36.04,172.5878099,172.5878099,133.3356515,133.3356515
36.05,172.5878099,172.5878099,133.3356515,133.3356515
36.06,172.5878099,172.5878099,133.3356515,133.3356515
36.07,172.5878099,172.5878099,133.3356515,133.3356515
36.08,172.5878099,172.5878099,133.3356515,133.3356515
36.09,172.5878099,172.5878099,133.3356515,133.3356515
36.1,172.5878099,172.5878099,133.3356515,133.3356515
36.11,172.5878099,172.5878099,133.3356515,133.3356515
36.12,172.5878099,172.5878099,133.3356515,133.3356515
36.13,172.5878099,172.5878099,133.3356515,133.3356515
36.14,172.5878099,172.5878099,133.3356515,133.3356515
36.15,172.5878099,172.5878099,133.3356515,133.3356515
36.16,172.5878099,172.5878099,133.3356515,133.3356515
36.17,172.5878099,172.5878099,133.3356515,133.3356515
36.18,172.5878099,172.5878099,133.3356515,133.3356515
36.19,172.5878099,172.5878099,133.3356515,133.3356515
36.2,172.5878099,172.5878099,133.3356515,133.3356515
36.21,172.5878099,172.5878099,133.3356515,133.3356515
36.22,172.5878099,172.5878099,133.3356515,133.3356515
36.23,172.5878099,172.5878099,133.3356515,133.3356515
36.24,172.5878099,172.5878099,133.3356515,133.3356515
36.25,172.5878099,172.5878099,133.3356515,133.3356515
36.26,172.5878099,172.5878099,133.3356515,133.3356515
36.27,172.5878099,172.5878099,133.3356515,133.3356515
36.28,172.5878099,172.5878099,133.3356515,133.3356515
36.29,172.5878099,172.5878099,133.3356515,133.3356515
36.3,172.5878099,172.5878099,133.3356515,133.3356515
36.31,172.5878099,172.5878099,133.3356515,133.3356515
36.32,172.5878099,172.5878099,133.3356515,133.3356515
36.33,172.5878099,172.5878099,133.3356515,133.3356515
36.34,172.5878099,172.5878099,133.3356515,133.3356515
36.35,172.5878099,172.5878099,133.3356515,133.3356515
36.36,172.5878099,172.5878099,133.3356515,133.3356515
36.37,172.5878099,172.5878099,133.3356515,133.3356515
36.38,172.5878099,172.5878099,133.3356515,133.3356515
36.39,172.5878099,172.5878099,133.3356515,133.3356515
36.4,172.5878099,172.5878099,133.3356515,133.3356515
36.41,172.5878099,172.5878099,133.3356515,133.3356515
36.42,172.5878099,172.5878099,133.3356515,133.3356515
36.43,172.5878099,172.5878099,133.3356515,133.3356515
36.44,172.5878099,172.5878099,133.3356515,133.3356515
36.45,172.5878099,172.5878099,133.3356515,133.3356515
36.46,172.5878099,172.5878099,133.3356515,133.3356515
36.47,172.5878099,172.5878099,133.3356515,133.3356515
36.48,172.5878099,172.5878099,133.3356515,133.3356515
36.49,172.5878099,172.5878099,133.3356515,133.3356515
36.5,172.5878099,172.5878099,133.3356515,133.3356515
36.51,172.5878099,172.5878099,133.3356515,133.3356515
36.52,172.5878099,172.5878099,133.3356515,133.3356515
36.53,172.5878099,172.5878099,133.3356515,133.3356515
36.54,172.5878099,172.5878099,133.3356515,133.3356515
36.55,172.5878099,172.5878099,133.3356515,133.3356515
36.56,172.5878099,172.5878099,133.3356515,133.3356515
36.57,172.5878099,172.5878099,133.3356515,133.3356515
36.58,172.5878099,172.5878099,133.3356515,133.3356515
36.59,172.5878099,172.5878099,133.3356515,133.3356515
36.6,172.5878099,172.5878099,133.3356515,133.3356515
36.61,172.5878099,172.5878099,133.3356515,133.3356515
36.62,172.5878099,172.5878099,133.3356515,133.3356515
36.63,172.5878099,172.5878099,133.3356515,133.3356515
36.64,172.5878099,172.5878099,133.3356515,133.3356515
36.65,172.5878099,172.5878099,133.3356515,133.3356515
36.66,172.5878099,172.5878099,133.3356515,133.3356515
36.67,172.5878099,172.5878099,133.3356515,133.3356515
36.68,172.5878099,172.5878099,133.3356515,133.3356515
36.69,172.5878099,172.5878099,133.3356515,133.3356515
36.7,172.5878099,172.5878099,133.3356515,133.3356515
36.71,172.5878099,172.5878099,133.3356515,133.3356515
36.72,172.5878099,172.5878099,133.3356515,133.3356515
36.73,172.5878099,172.5878099,133.3356515,133.3356515
36.74,172.5878099,172.5878099,133.3356515,133.3356515
36.75,172.5878099,172.5878099,133.3356515,133.3356515
36.76,172.5878099,172.5878099,133.3356515,133.3356515
36.77,172.5878099,172.5878099,133.3356515,133.3356515
36.78,172.5878099,172.5878099,133.3356515,133.3356515
36.79,172.5878099,172.5878099,133.3356515,133.3356515
36.8,172.5878099,172.5878099,133.3356515,133.3356515
36.81,172.5878099,172.5878099,133.3356515,133.3356515
36.82,172.5878099,172.5878099,133.3356515,133.3356515
36.83,172.5878099,172.5878099,133.3356515,133.3356515
36.84,172.5878099,172.5878099,133.3356515,133.3356515
36.85,172.5878099,172.5878099,133.3356515,133.3356515
36.86,172.5878099,172.5878099,133.3356515,133.3356515
36.87,172.5878099,172.5878099,133.3356515,133.3356515
36.88,172.5878099,172.5878099,133.3356515,133.3356515
36.89,172.5878099,172.5878099,133.3356515,133.3356515
36.9,172.5878099,172.5878099,133.3356515,133.3356515
36.91,172.5878099,172.5878099,133.3356515,133.3356515
36.92,172.5878099,172.5878099,133.3356515,133.3356515
36.93,172.5878099,172.5878099,133.3356515,133.3356515
36.94,172.5878099,172.5878099,133.3356515,133.3356515
36.95,172.5878099,172.5878099,133.3356515,133.3356515
36.96,172.5878099,172.5878099,133.3356515,133.3356515
36.97,172.5878099,172.5878099,133.3356515,133.3356515
36.98,172.5878099,172.5878099,133.3356515,133.3356515
36.99,172.5878099,172.5878099,133.3356515,133.3356515
37,172.5878099,172.5878099,133.3356515,133.3356515
37.01,172.5878099,172.5878099,133.3356515,133.3356515
37.02,172.5878099,172.5878099,133.3356515,133.3356515
37.03,172.5878099,172.5878099,133.3356515,133.3356515
37.04,172.5878099,172.5878099,133.3356515,133.3356515
37.05,172.5878099,172.5878099,133.3356515,133.3356515
37.06,172.5878099,172.5878099,133.3356515,133.3356515
37.07,172.5878099,172.5878099,133.3356515,133.3356515
37.08,172.5878099,172.5878099,133.3356515,133.3356515
37.09,172.5878099,172.5878099,133.3356515,133.3356515
37.1,172.5878099,172.5878099,133.3356515,133.3356515
37.11,172.5878099,172.5878099,133.3356515,133.3356515
37.12,172.5878099,172.5878099,133.3356515,133.3356515
37.13,172.5878099,172.5878099,133.3356515,133.3356515
37.14,172.5878099,172.5878099,133.3356515,133.3356515
37.15,172.5878099,172.5878099,133.3356515,133.3356515
37.16,172.5878099,172.5878099,133.3356515,133.3356515
37.17,172.5878099,172.5878099,133.3356515,133.3356515
37.18,172.5878099,172.5878099,133.3356515,133.3356515
37.19,172.5878099,172.5878099,133.3356515,133.3356515
37.2,172.5878099,172.5878099,133.3356515,133.3356515
37.21,172.5878099,172.5878099,133.3356515,133.3356515
37.22,172.5878099,172.5878099,133.3356515,133.3356515
37.23,172.5878099,172.5878099,133.3356515,133.3356515
37.24,172.5878099,172.5878099,133.3356515,133.3356515
37.25,172.5878099,172.5878099,133.3356515,133.3356515
37.26,172.5878099,172.5878099,133.3356515,133.3356515
37.27,172.5878099,172.5878099,133.3356515,133.3356515
37.28,172.5878099,172.5878099,133.3356515,133.3356515
37.29,172.5878099,172.5878099,133.3356515,133.3356515
37.3,172.5878099,172.5878099,133.3356515,133.3356515
37.31,172.5878099,172.5878099,133.3356515,133.3356515
37.32,172.5878099,172.5878099,133.3356515,133.3356515
37.33,172.5878099,172.5878099,133.3356515,133.3356515
37.34,172.5878099,172.5878099,133.3356515,133.3356515
37.35,172.5878099,172.5878099,133.3356515,133.3356515
37.36,172.5878099,172.5878099,133.3356515,133.3356515
37.37,172.5878099,172.5878099,133.3356515,133.3356515
37.38,172.5878099,172.5878099,133.3356515,133.3356515
37.39,172.5878099,172.5878099,133.3356515,133.3356515
37.4,172.5878099,172.5878099,133.3356515,133.3356515
37.41,172.5878099,172.5878099,133.3356515,133.3356515
37.42,172.5878099,172.5878099,133.3356515,133.3356515
37.43,172.5878099,172.5878099,133.3356515,133.3356515
37.44,172.5878099,172.5878099,133.3356515,133.3356515
37.45,172.5878099,172.5878099,133.3356515,133.3356515
37.46,172.5878099,172.5878099,133.3356515,133.3356515
37.47,172.5878099,172.5878099,133.3356515,133.3356515
37.48,172.5878099,172.5878099,133.3356515,133.3356515
37.49,172.5878099,172.5878099,133.3356515,133.3356515
37.5,172.5878099,172.5878099,133.3356515,133.3356515
37.51,172.5878099,172.5878099,133.3356515,133.3356515
37.52,172.5878099,172.5878099,133.3356515,133.3356515
37.53,172.5878099,172.5878099,133.3356515,133.3356515
37.54,172.5878099,172.5878099,133.3356515,133.3356515
37.55,172.5878099,172.5878099,133.3356515,133.3356515
37.56,172.5878099,172.5878099,133.3356515,133.3356515
