Depth,SPT-N,%Siltstone,%Gravel,%Sand,%Fines,LL,PL,test1,test2,LL-PL,PI,test3,MC
26.3,64,,0,8.43495935,91.56504065,#N/A,#N/A,,,#N/A,#N/A,#N/A,41
26.4,64,,0,8.43495935,91.56504065,#N/A,#N/A,,,#N/A,#N/A,#N/A,41
26.5,64,,0,8.43495935,91.56504065,#N/A,#N/A,,,#N/A,#N/A,#N/A,41
26.6,64,,0,8.43495935,91.56504065,#N/A,#N/A,,,#N/A,#N/A,#N/A,41
26.7,64,,0,8.43495935,91.56504065,#N/A,#N/A,,,#N/A,#N/A,#N/A,41
26.8,64,,0,8.43495935,91.56504065,#N/A,#N/A,,,#N/A,#N/A,#N/A,41
26.9,64,,0,8.43495935,91.56504065,#N/A,#N/A,,,#N/A,#N/A,#N/A,41
27,77,,1.752226486,8.659763956,89.58800956,55,31,55,,31,24,43,49
27.1,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,55,55,#N/A,#N/A,49
27.2,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,,#N/A,#N/A,#N/A,49
27.3,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,,#N/A,#N/A,#N/A,49
27.4,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,,#N/A,#N/A,#N/A,49
27.5,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,,#N/A,#N/A,#N/A,49
27.6,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,,#N/A,#N/A,#N/A,49
27.7,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,,#N/A,#N/A,#N/A,49
27.8,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,,#N/A,#N/A,#N/A,49
27.9,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,,#N/A,#N/A,#N/A,49
28,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,,#N/A,#N/A,#N/A,49
28.1,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,,#N/A,#N/A,#N/A,49
28.2,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,,#N/A,#N/A,#N/A,49
28.3,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,,#N/A,#N/A,#N/A,49
28.4,77,,1.752226486,8.659763956,89.58800956,#N/A,#N/A,,,#N/A,#N/A,#N/A,49
28.5,78,,9.144189564,37.23846736,53.61734308,61,33,61,,33,28,47,32
28.6,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,61,61,#N/A,#N/A,32
28.7,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
28.8,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
28.9,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
29,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
29.1,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
29.2,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
29.3,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
29.4,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
29.5,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
29.6,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
29.7,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
29.8,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
29.9,78,,9.144189564,37.23846736,53.61734308,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
30,59,,0,77.05171083,22.94828917,38,29,38,,29,9,34,33
30.1,59,,0,77.05171083,22.94828917,#N/A,#N/A,,38,38,#N/A,#N/A,33
30.2,59,,0,77.05171083,22.94828917,#N/A,#N/A,,,#N/A,#N/A,#N/A,33
30.3,59,,0,77.05171083,22.94828917,#N/A,#N/A,,,#N/A,#N/A,#N/A,33
30.4,59,,0,77.05171083,22.94828917,#N/A,#N/A,,,#N/A,#N/A,#N/A,33
30.5,59,,0,77.05171083,22.94828917,#N/A,#N/A,,,#N/A,#N/A,#N/A,33
30.6,59,,0,77.05171083,22.94828917,#N/A,#N/A,,,#N/A,#N/A,#N/A,33
30.7,59,,0,77.05171083,22.94828917,#N/A,#N/A,,,#N/A,#N/A,#N/A,33
30.8,59,,0,77.05171083,22.94828917,#N/A,#N/A,,,#N/A,#N/A,#N/A,33
30.9,59,,0,77.05171083,22.94828917,#N/A,#N/A,,,#N/A,#N/A,#N/A,33
31,59,,0,77.05171083,22.94828917,#N/A,#N/A,,,#N/A,#N/A,#N/A,33
31.1,59,,0,77.05171083,22.94828917,#N/A,#N/A,,,#N/A,#N/A,#N/A,33
31.2,59,,0,77.05171083,22.94828917,#N/A,#N/A,,,#N/A,#N/A,#N/A,33
31.3,59,,0,77.05171083,22.94828917,#N/A,#N/A,,,#N/A,#N/A,#N/A,33
31.4,59,,0,77.05171083,22.94828917,#N/A,#N/A,,,#N/A,#N/A,#N/A,33
31.5,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
31.6,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
31.7,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
31.8,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
31.9,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
32,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
32.1,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
32.2,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
32.3,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
32.4,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
32.5,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
32.6,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
32.7,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
32.8,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
32.9,59,,0,75.00323039,24.99676961,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
33,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
33.1,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
33.2,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
33.3,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
33.4,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
33.5,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
33.6,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
33.7,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
33.8,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
33.9,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
34,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
34.1,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
34.2,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
34.3,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
34.4,60,,0,75.59647303,24.40352697,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
34.5,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
34.6,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
34.7,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
34.8,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
34.9,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
35,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
35.1,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
35.2,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
35.3,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
35.4,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
35.5,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
35.6,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
35.7,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
35.8,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
35.9,66,,0,77.68794958,22.31205042,#N/A,#N/A,,,#N/A,#N/A,#N/A,32
36,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
36.1,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
36.2,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
36.3,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
36.4,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
36.5,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
36.6,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
36.7,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
36.8,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
36.9,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
37,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
37.1,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
37.2,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
37.3,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
37.4,59,,0,77.12052117,22.87947883,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
37.5,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
37.6,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
37.7,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
37.8,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
37.9,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
38,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
38.1,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
38.2,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
38.3,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
38.4,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
38.5,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
38.6,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
38.7,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
38.8,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
38.9,58,,0,77.92292195,22.07707805,#N/A,#N/A,,,#N/A,#N/A,#N/A,34
39,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
39.1,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
39.2,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
39.3,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
39.4,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
39.5,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
39.6,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
39.7,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
39.8,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
39.9,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
40,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
40.1,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
40.2,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
40.3,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
40.4,61,,0,73.77038401,26.22961599,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
40.5,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
40.6,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
40.7,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
40.8,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
40.9,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
41,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
41.1,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
41.2,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
41.3,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
41.4,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
41.5,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
41.6,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
41.7,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
41.8,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
41.9,66,,0,72.6519337,27.3480663,#N/A,#N/A,,,#N/A,#N/A,#N/A,35
42,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
42.1,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
42.2,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
42.3,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
42.4,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
42.5,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
42.6,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
42.7,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
42.8,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
42.9,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
43,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
43.1,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
43.2,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
43.3,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
43.4,69,,0,83.42773616,16.57226384,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
43.5,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
43.6,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
43.7,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
43.8,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
43.9,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
44,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
44.1,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
44.2,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
44.3,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
44.4,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
44.5,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
44.6,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
44.7,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
44.8,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
44.9,70,,0,82.76752768,17.23247232,#N/A,#N/A,,,#N/A,#N/A,#N/A,27
45,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
45.1,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
45.2,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
45.3,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
45.4,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
45.5,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
45.6,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
45.7,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
45.8,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
45.9,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
46,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
46.1,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
46.2,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
46.3,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
46.4,75,,0,90.28470617,9.715293831,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
46.5,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
46.6,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
46.7,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
46.8,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
46.9,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
47,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
47.1,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
47.2,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
47.3,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
47.4,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
47.5,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
47.6,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
47.7,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
47.8,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
47.9,69,,0,84.42868497,15.57131503,#N/A,#N/A,,,#N/A,#N/A,#N/A,25
48,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
48.1,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
48.2,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
48.3,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
48.4,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
48.5,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
48.6,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
48.7,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
48.8,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
48.9,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
49,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
49.1,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
49.2,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
49.3,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
49.4,69,,0,90.55481785,9.445182149,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
49.5,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
49.6,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
49.7,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
49.8,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
49.9,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
50,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
50.1,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
50.2,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
50.3,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
50.4,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
50.5,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
50.6,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
50.7,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
50.8,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
50.9,74,,0,90.55048572,9.449514277,#N/A,#N/A,,,#N/A,#N/A,#N/A,21
51,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
51.1,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
51.2,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
51.3,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
51.4,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
51.5,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
51.6,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
51.7,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
51.8,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
51.9,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
52,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
52.1,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
52.2,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
52.3,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
52.4,71,,0,90.29073941,9.709260589,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
52.5,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
52.6,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
52.7,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
52.8,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
52.9,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
53,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
53.1,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
53.2,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
53.3,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
53.4,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
53.5,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
53.6,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
53.7,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
53.8,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
53.9,75,,0,90.54824956,9.451750435,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
54,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
